site,dataset,sub,task,run,suffix,shape,pixdim,tr,num_trs,dur,path
NYU,NYU,0051088,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051088/func/sub-0051088_task-rest_run-1_bold.nii.gz
NYU,NYU,0051089,,,T1w,"[128, 256, 256]","[1.33, 1.0, 1.0]",,,,NYU/sub-0051089/anat/sub-0051089_T1w.nii.gz
NYU,NYU,0051089,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051089/func/sub-0051089_task-rest_run-1_bold.nii.gz
NYU,NYU,0051090,,,T1w,"[128, 256, 256]","[1.33, 1.0, 1.0]",,,,NYU/sub-0051090/anat/sub-0051090_T1w.nii.gz
NYU,NYU,0051090,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051090/func/sub-0051090_task-rest_run-1_bold.nii.gz
NYU,NYU,0051091,,,T1w,"[128, 256, 256]","[1.33, 1.0, 1.0]",,,,NYU/sub-0051091/anat/sub-0051091_T1w.nii.gz
NYU,NYU,0051091,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051091/func/sub-0051091_task-rest_run-1_bold.nii.gz
NYU,NYU,0051093,,,T1w,"[128, 256, 256]","[1.33, 1.0, 1.0]",,,,NYU/sub-0051093/anat/sub-0051093_T1w.nii.gz
NYU,NYU,0051093,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051093/func/sub-0051093_task-rest_run-1_bold.nii.gz
NYU,NYU,0051094,,,T1w,"[128, 256, 256]","[1.33, 1.0, 1.0]",,,,NYU/sub-0051094/anat/sub-0051094_T1w.nii.gz
NYU,NYU,0051094,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051094/func/sub-0051094_task-rest_run-1_bold.nii.gz
NYU,NYU,0051095,,,T1w,"[128, 256, 256]","[1.33, 1.0, 1.0]",,,,NYU/sub-0051095/anat/sub-0051095_T1w.nii.gz
NYU,NYU,0051095,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051095/func/sub-0051095_task-rest_run-1_bold.nii.gz
NYU,NYU,0051096,,,T1w,"[128, 256, 256]","[1.33, 1.0, 1.0]",,,,NYU/sub-0051096/anat/sub-0051096_T1w.nii.gz
NYU,NYU,0051096,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051096/func/sub-0051096_task-rest_run-1_bold.nii.gz
NYU,NYU,0051097,,,T1w,"[128, 256, 256]","[1.33, 1.0, 1.0]",,,,NYU/sub-0051097/anat/sub-0051097_T1w.nii.gz
NYU,NYU,0051097,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051097/func/sub-0051097_task-rest_run-1_bold.nii.gz
NYU,NYU,0051098,,,T1w,"[128, 256, 256]","[1.33, 1.0, 1.0]",,,,NYU/sub-0051098/anat/sub-0051098_T1w.nii.gz
NYU,NYU,0051098,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051098/func/sub-0051098_task-rest_run-1_bold.nii.gz
NYU,NYU,0051099,,,T1w,"[128, 256, 256]","[1.33, 1.0, 1.0]",,,,NYU/sub-0051099/anat/sub-0051099_T1w.nii.gz
NYU,NYU,0051099,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051099/func/sub-0051099_task-rest_run-1_bold.nii.gz
NYU,NYU,0051100,,,T1w,"[128, 256, 256]","[1.33, 1.0, 1.0]",,,,NYU/sub-0051100/anat/sub-0051100_T1w.nii.gz
NYU,NYU,0051100,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051100/func/sub-0051100_task-rest_run-1_bold.nii.gz
NYU,NYU,0051101,,,T1w,"[128, 256, 256]","[1.33, 1.0, 1.0]",,,,NYU/sub-0051101/anat/sub-0051101_T1w.nii.gz
NYU,NYU,0051101,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051101/func/sub-0051101_task-rest_run-1_bold.nii.gz
NYU,NYU,0051102,,,T1w,"[128, 256, 256]","[1.33, 1.0, 1.0]",,,,NYU/sub-0051102/anat/sub-0051102_T1w.nii.gz
NYU,NYU,0051102,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051102/func/sub-0051102_task-rest_run-1_bold.nii.gz
NYU,NYU,0051103,,,T1w,"[128, 256, 256]","[1.33, 1.0, 1.0]",,,,NYU/sub-0051103/anat/sub-0051103_T1w.nii.gz
NYU,NYU,0051103,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051103/func/sub-0051103_task-rest_run-1_bold.nii.gz
NYU,NYU,0051104,,,T1w,"[128, 256, 256]","[1.33, 1.0, 1.0]",,,,NYU/sub-0051104/anat/sub-0051104_T1w.nii.gz
NYU,NYU,0051104,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051104/func/sub-0051104_task-rest_run-1_bold.nii.gz
NYU,NYU,0051105,,,T1w,"[128, 256, 256]","[1.33, 1.0, 1.0]",,,,NYU/sub-0051105/anat/sub-0051105_T1w.nii.gz
NYU,NYU,0051105,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051105/func/sub-0051105_task-rest_run-1_bold.nii.gz
NYU,NYU,0051106,,,T1w,"[128, 256, 256]","[1.33, 1.0, 1.0]",,,,NYU/sub-0051106/anat/sub-0051106_T1w.nii.gz
NYU,NYU,0051106,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051106/func/sub-0051106_task-rest_run-1_bold.nii.gz
NYU,NYU,0051107,,,T1w,"[128, 256, 256]","[1.33, 1.0, 1.0]",,,,NYU/sub-0051107/anat/sub-0051107_T1w.nii.gz
NYU,NYU,0051107,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051107/func/sub-0051107_task-rest_run-1_bold.nii.gz
NYU,NYU,0051108,,,T1w,"[128, 256, 256]","[1.33, 1.0, 1.0]",,,,NYU/sub-0051108/anat/sub-0051108_T1w.nii.gz
NYU,NYU,0051108,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051108/func/sub-0051108_task-rest_run-1_bold.nii.gz
NYU,NYU,0051109,,,T1w,"[128, 256, 256]","[1.33, 1.0, 1.0]",,,,NYU/sub-0051109/anat/sub-0051109_T1w.nii.gz
NYU,NYU,0051109,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051109/func/sub-0051109_task-rest_run-1_bold.nii.gz
NYU,NYU,0051110,,,T1w,"[128, 256, 256]","[1.33, 1.0, 1.0]",,,,NYU/sub-0051110/anat/sub-0051110_T1w.nii.gz
NYU,NYU,0051110,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051110/func/sub-0051110_task-rest_run-1_bold.nii.gz
NYU,NYU,0051111,,,T1w,"[128, 256, 256]","[1.33, 1.0, 1.0]",,,,NYU/sub-0051111/anat/sub-0051111_T1w.nii.gz
NYU,NYU,0051111,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051111/func/sub-0051111_task-rest_run-1_bold.nii.gz
NYU,NYU,0051112,,,T1w,"[128, 256, 256]","[1.33, 1.0, 1.0]",,,,NYU/sub-0051112/anat/sub-0051112_T1w.nii.gz
NYU,NYU,0051112,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051112/func/sub-0051112_task-rest_run-1_bold.nii.gz
NYU,NYU,0051113,,,T1w,"[128, 256, 256]","[1.33, 1.0, 1.0]",,,,NYU/sub-0051113/anat/sub-0051113_T1w.nii.gz
NYU,NYU,0051113,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051113/func/sub-0051113_task-rest_run-1_bold.nii.gz
NYU,NYU,0051114,,,T1w,"[128, 256, 256]","[1.33, 1.0, 1.0]",,,,NYU/sub-0051114/anat/sub-0051114_T1w.nii.gz
NYU,NYU,0051114,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051114/func/sub-0051114_task-rest_run-1_bold.nii.gz
NYU,NYU,0051115,,,T1w,"[128, 256, 256]","[1.33, 1.0, 1.0]",,,,NYU/sub-0051115/anat/sub-0051115_T1w.nii.gz
NYU,NYU,0051115,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051115/func/sub-0051115_task-rest_run-1_bold.nii.gz
NYU,NYU,0051116,,,T1w,"[128, 256, 256]","[1.33, 1.0, 1.0]",,,,NYU/sub-0051116/anat/sub-0051116_T1w.nii.gz
NYU,NYU,0051116,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051116/func/sub-0051116_task-rest_run-1_bold.nii.gz
NYU,NYU,0051117,,,T1w,"[128, 256, 256]","[1.33, 1.0, 1.0]",,,,NYU/sub-0051117/anat/sub-0051117_T1w.nii.gz
NYU,NYU,0051117,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051117/func/sub-0051117_task-rest_run-1_bold.nii.gz
NYU,NYU,0051118,,,T1w,"[128, 256, 256]","[1.33, 1.0, 1.0]",,,,NYU/sub-0051118/anat/sub-0051118_T1w.nii.gz
NYU,NYU,0051118,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051118/func/sub-0051118_task-rest_run-1_bold.nii.gz
NYU,NYU,0051119,,,T1w,"[128, 256, 256]","[1.33, 1.0, 1.0]",,,,NYU/sub-0051119/anat/sub-0051119_T1w.nii.gz
NYU,NYU,0051119,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051119/func/sub-0051119_task-rest_run-1_bold.nii.gz
NYU,NYU,0051120,,,T1w,"[128, 256, 256]","[1.33, 1.0, 1.0]",,,,NYU/sub-0051120/anat/sub-0051120_T1w.nii.gz
NYU,NYU,0051120,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051120/func/sub-0051120_task-rest_run-1_bold.nii.gz
NYU,NYU,0051121,,,T1w,"[128, 256, 256]","[1.33, 1.0, 1.0]",,,,NYU/sub-0051121/anat/sub-0051121_T1w.nii.gz
NYU,NYU,0051121,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051121/func/sub-0051121_task-rest_run-1_bold.nii.gz
NYU,NYU,0051122,,,T1w,"[128, 256, 256]","[1.33, 1.0, 1.0]",,,,NYU/sub-0051122/anat/sub-0051122_T1w.nii.gz
NYU,NYU,0051122,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051122/func/sub-0051122_task-rest_run-1_bold.nii.gz
NYU,NYU,0051123,,,T1w,"[128, 256, 256]","[1.33, 1.0, 1.0]",,,,NYU/sub-0051123/anat/sub-0051123_T1w.nii.gz
NYU,NYU,0051123,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051123/func/sub-0051123_task-rest_run-1_bold.nii.gz
NYU,NYU,0051124,,,T1w,"[128, 256, 256]","[1.33, 1.0, 1.0]",,,,NYU/sub-0051124/anat/sub-0051124_T1w.nii.gz
NYU,NYU,0051124,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051124/func/sub-0051124_task-rest_run-1_bold.nii.gz
NYU,NYU,0051125,,,T1w,"[128, 256, 256]","[1.33, 1.0, 1.0]",,,,NYU/sub-0051125/anat/sub-0051125_T1w.nii.gz
NYU,NYU,0051125,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051125/func/sub-0051125_task-rest_run-1_bold.nii.gz
NYU,NYU,0051126,,,T1w,"[128, 256, 256]","[1.33, 1.0, 1.0]",,,,NYU/sub-0051126/anat/sub-0051126_T1w.nii.gz
NYU,NYU,0051126,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051126/func/sub-0051126_task-rest_run-1_bold.nii.gz
NYU,NYU,0051127,,,T1w,"[128, 256, 256]","[1.33, 1.0, 1.0]",,,,NYU/sub-0051127/anat/sub-0051127_T1w.nii.gz
NYU,NYU,0051127,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051127/func/sub-0051127_task-rest_run-1_bold.nii.gz
NYU,NYU,0051128,,,T1w,"[128, 256, 256]","[1.33, 1.0, 1.0]",,,,NYU/sub-0051128/anat/sub-0051128_T1w.nii.gz
NYU,NYU,0051128,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051128/func/sub-0051128_task-rest_run-1_bold.nii.gz
NYU,NYU,0051129,,,T1w,"[128, 256, 256]","[1.33, 1.0, 1.0]",,,,NYU/sub-0051129/anat/sub-0051129_T1w.nii.gz
NYU,NYU,0051129,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051129/func/sub-0051129_task-rest_run-1_bold.nii.gz
NYU,NYU,0051130,,,T1w,"[128, 256, 256]","[1.33, 1.0, 1.0]",,,,NYU/sub-0051130/anat/sub-0051130_T1w.nii.gz
NYU,NYU,0051130,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051130/func/sub-0051130_task-rest_run-1_bold.nii.gz
NYU,NYU,0051131,,,T1w,"[128, 256, 256]","[1.33, 1.0, 1.0]",,,,NYU/sub-0051131/anat/sub-0051131_T1w.nii.gz
NYU,NYU,0051131,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051131/func/sub-0051131_task-rest_run-1_bold.nii.gz
NYU,NYU,0051146,,,T1w,"[128, 256, 256]","[1.33, 1.0, 1.0]",,,,NYU/sub-0051146/anat/sub-0051146_T1w.nii.gz
NYU,NYU,0051146,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051146/func/sub-0051146_task-rest_run-1_bold.nii.gz
NYU,NYU,0051147,,,T1w,"[128, 256, 256]","[1.33, 1.0, 1.0]",,,,NYU/sub-0051147/anat/sub-0051147_T1w.nii.gz
NYU,NYU,0051147,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051147/func/sub-0051147_task-rest_run-1_bold.nii.gz
NYU,NYU,0051148,,,T1w,"[128, 256, 256]","[1.33, 1.0, 1.0]",,,,NYU/sub-0051148/anat/sub-0051148_T1w.nii.gz
NYU,NYU,0051148,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051148/func/sub-0051148_task-rest_run-1_bold.nii.gz
NYU,NYU,0051149,,,T1w,"[128, 256, 256]","[1.33, 1.0, 1.0]",,,,NYU/sub-0051149/anat/sub-0051149_T1w.nii.gz
NYU,NYU,0051149,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051149/func/sub-0051149_task-rest_run-1_bold.nii.gz
NYU,NYU,0051150,,,T1w,"[128, 256, 256]","[1.33, 1.0, 1.0]",,,,NYU/sub-0051150/anat/sub-0051150_T1w.nii.gz
NYU,NYU,0051150,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051150/func/sub-0051150_task-rest_run-1_bold.nii.gz
NYU,NYU,0051151,,,T1w,"[128, 256, 256]","[1.33, 1.0, 1.0]",,,,NYU/sub-0051151/anat/sub-0051151_T1w.nii.gz
NYU,NYU,0051151,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051151/func/sub-0051151_task-rest_run-1_bold.nii.gz
NYU,NYU,0051152,,,T1w,"[128, 256, 256]","[1.33, 1.0, 1.0]",,,,NYU/sub-0051152/anat/sub-0051152_T1w.nii.gz
NYU,NYU,0051152,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051152/func/sub-0051152_task-rest_run-1_bold.nii.gz
NYU,NYU,0051153,,,T1w,"[128, 256, 256]","[1.33, 1.0, 1.0]",,,,NYU/sub-0051153/anat/sub-0051153_T1w.nii.gz
NYU,NYU,0051153,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051153/func/sub-0051153_task-rest_run-1_bold.nii.gz
NYU,NYU,0051154,,,T1w,"[128, 256, 256]","[1.33, 1.0, 1.0]",,,,NYU/sub-0051154/anat/sub-0051154_T1w.nii.gz
NYU,NYU,0051154,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051154/func/sub-0051154_task-rest_run-1_bold.nii.gz
NYU,NYU,0051155,,,T1w,"[128, 256, 256]","[1.33, 1.0, 1.0]",,,,NYU/sub-0051155/anat/sub-0051155_T1w.nii.gz
NYU,NYU,0051155,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051155/func/sub-0051155_task-rest_run-1_bold.nii.gz
NYU,NYU,0051156,,,T1w,"[128, 256, 256]","[1.33, 1.0, 1.0]",,,,NYU/sub-0051156/anat/sub-0051156_T1w.nii.gz
NYU,NYU,0051156,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051156/func/sub-0051156_task-rest_run-1_bold.nii.gz
NYU,NYU,0051159,,,T1w,"[128, 256, 256]","[1.33, 1.0, 1.0]",,,,NYU/sub-0051159/anat/sub-0051159_T1w.nii.gz
NYU,NYU,0051159,rest,1,bold,"[64, 80, 33]","[3.0, 3.0, 4.0]",2.0,180.0,360.0,NYU/sub-0051159/func/sub-0051159_task-rest_run-1_bold.nii.gz
OHSU,OHSU,0050142,,,T1w,"[160, 239, 200]","[1.1, 1.0, 1.0]",,,,OHSU/sub-0050142/anat/sub-0050142_T1w.nii.gz
OHSU,OHSU,0050142,rest,1,bold,"[64, 64, 36]","[3.75, 3.75, 3.8]",2.5,82.0,205.0,OHSU/sub-0050142/func/sub-0050142_task-rest_run-1_bold.nii.gz
OHSU,OHSU,0050142,rest,2,bold,"[64, 64, 36]","[3.75, 3.75, 3.8]",2.5,82.0,205.0,OHSU/sub-0050142/func/sub-0050142_task-rest_run-2_bold.nii.gz
OHSU,OHSU,0050142,rest,3,bold,"[64, 64, 36]","[3.75, 3.75, 3.8]",2.5,82.0,205.0,OHSU/sub-0050142/func/sub-0050142_task-rest_run-3_bold.nii.gz
OHSU,OHSU,0050143,,,T1w,"[160, 239, 200]","[1.1, 1.0, 1.0]",,,,OHSU/sub-0050143/anat/sub-0050143_T1w.nii.gz
OHSU,OHSU,0050143,rest,1,bold,"[64, 64, 36]","[3.75, 3.75, 3.8]",2.5,82.0,205.0,OHSU/sub-0050143/func/sub-0050143_task-rest_run-1_bold.nii.gz
OHSU,OHSU,0050143,rest,2,bold,"[64, 64, 36]","[3.75, 3.75, 3.8]",2.5,82.0,205.0,OHSU/sub-0050143/func/sub-0050143_task-rest_run-2_bold.nii.gz
OHSU,OHSU,0050143,rest,3,bold,"[64, 64, 36]","[3.75, 3.75, 3.8]",2.5,82.0,205.0,OHSU/sub-0050143/func/sub-0050143_task-rest_run-3_bold.nii.gz
OHSU,OHSU,0050144,,,T1w,"[160, 239, 200]","[1.1, 1.0, 1.0]",,,,OHSU/sub-0050144/anat/sub-0050144_T1w.nii.gz
OHSU,OHSU,0050144,rest,1,bold,"[64, 64, 36]","[3.75, 3.75, 3.8]",2.5,82.0,205.0,OHSU/sub-0050144/func/sub-0050144_task-rest_run-1_bold.nii.gz
OHSU,OHSU,0050144,rest,2,bold,"[64, 64, 36]","[3.75, 3.75, 3.8]",2.5,82.0,205.0,OHSU/sub-0050144/func/sub-0050144_task-rest_run-2_bold.nii.gz
OHSU,OHSU,0050144,rest,3,bold,"[64, 64, 36]","[3.75, 3.75, 3.8]",2.5,82.0,205.0,OHSU/sub-0050144/func/sub-0050144_task-rest_run-3_bold.nii.gz
OHSU,OHSU,0050145,,,T1w,"[160, 239, 200]","[1.1, 1.0, 1.0]",,,,OHSU/sub-0050145/anat/sub-0050145_T1w.nii.gz
OHSU,OHSU,0050145,rest,1,bold,"[64, 64, 36]","[3.75, 3.75, 3.8]",2.5,82.0,205.0,OHSU/sub-0050145/func/sub-0050145_task-rest_run-1_bold.nii.gz
OHSU,OHSU,0050145,rest,2,bold,"[64, 64, 36]","[3.75, 3.75, 3.8]",2.5,82.0,205.0,OHSU/sub-0050145/func/sub-0050145_task-rest_run-2_bold.nii.gz
OHSU,OHSU,0050145,rest,3,bold,"[64, 64, 36]","[3.75, 3.75, 3.8]",2.5,82.0,205.0,OHSU/sub-0050145/func/sub-0050145_task-rest_run-3_bold.nii.gz
OHSU,OHSU,0050146,,,T1w,"[160, 239, 200]","[1.1, 1.0, 1.0]",,,,OHSU/sub-0050146/anat/sub-0050146_T1w.nii.gz
OHSU,OHSU,0050146,rest,1,bold,"[64, 64, 36]","[3.75, 3.75, 3.8]",2.5,82.0,205.0,OHSU/sub-0050146/func/sub-0050146_task-rest_run-1_bold.nii.gz
OHSU,OHSU,0050146,rest,2,bold,"[64, 64, 36]","[3.75, 3.75, 3.8]",2.5,82.0,205.0,OHSU/sub-0050146/func/sub-0050146_task-rest_run-2_bold.nii.gz
OHSU,OHSU,0050146,rest,3,bold,"[64, 64, 36]","[3.75, 3.75, 3.8]",2.5,82.0,205.0,OHSU/sub-0050146/func/sub-0050146_task-rest_run-3_bold.nii.gz
OHSU,OHSU,0050147,,,T1w,"[160, 239, 200]","[1.1, 1.0, 1.0]",,,,OHSU/sub-0050147/anat/sub-0050147_T1w.nii.gz
OHSU,OHSU,0050147,rest,1,bold,"[64, 64, 36]","[3.75, 3.75, 3.8]",2.5,82.0,205.0,OHSU/sub-0050147/func/sub-0050147_task-rest_run-1_bold.nii.gz
OHSU,OHSU,0050147,rest,2,bold,"[64, 64, 36]","[3.75, 3.75, 3.8]",2.5,82.0,205.0,OHSU/sub-0050147/func/sub-0050147_task-rest_run-2_bold.nii.gz
OHSU,OHSU,0050147,rest,3,bold,"[64, 64, 36]","[3.75, 3.75, 3.8]",2.5,82.0,205.0,OHSU/sub-0050147/func/sub-0050147_task-rest_run-3_bold.nii.gz
OHSU,OHSU,0050148,,,T1w,"[160, 239, 200]","[1.1, 1.0, 1.0]",,,,OHSU/sub-0050148/anat/sub-0050148_T1w.nii.gz
OHSU,OHSU,0050148,rest,1,bold,"[64, 64, 36]","[3.75, 3.75, 3.8]",2.5,82.0,205.0,OHSU/sub-0050148/func/sub-0050148_task-rest_run-1_bold.nii.gz
OHSU,OHSU,0050148,rest,2,bold,"[64, 64, 36]","[3.75, 3.75, 3.8]",2.5,82.0,205.0,OHSU/sub-0050148/func/sub-0050148_task-rest_run-2_bold.nii.gz
OHSU,OHSU,0050148,rest,3,bold,"[64, 64, 36]","[3.75, 3.75, 3.8]",2.5,82.0,205.0,OHSU/sub-0050148/func/sub-0050148_task-rest_run-3_bold.nii.gz
OHSU,OHSU,0050149,,,T1w,"[160, 239, 200]","[1.1, 1.0, 1.0]",,,,OHSU/sub-0050149/anat/sub-0050149_T1w.nii.gz
OHSU,OHSU,0050149,rest,1,bold,"[64, 64, 36]","[3.75, 3.75, 3.8]",2.5,82.0,205.0,OHSU/sub-0050149/func/sub-0050149_task-rest_run-1_bold.nii.gz
OHSU,OHSU,0050149,rest,2,bold,"[64, 64, 36]","[3.75, 3.75, 3.8]",2.5,82.0,205.0,OHSU/sub-0050149/func/sub-0050149_task-rest_run-2_bold.nii.gz
OHSU,OHSU,0050150,,,T1w,"[160, 238, 200]","[1.1, 1.0, 1.0]",,,,OHSU/sub-0050150/anat/sub-0050150_T1w.nii.gz
OHSU,OHSU,0050150,rest,1,bold,"[64, 64, 36]","[3.75, 3.75, 3.8]",2.5,82.0,205.0,OHSU/sub-0050150/func/sub-0050150_task-rest_run-1_bold.nii.gz
OHSU,OHSU,0050150,rest,2,bold,"[64, 64, 36]","[3.75, 3.75, 3.8]",2.5,82.0,205.0,OHSU/sub-0050150/func/sub-0050150_task-rest_run-2_bold.nii.gz
OHSU,OHSU,0050152,,,T1w,"[160, 239, 200]","[1.1, 1.0, 1.0]",,,,OHSU/sub-0050152/anat/sub-0050152_T1w.nii.gz
OHSU,OHSU,0050152,rest,1,bold,"[64, 64, 36]","[3.75, 3.75, 3.8]",2.5,82.0,205.0,OHSU/sub-0050152/func/sub-0050152_task-rest_run-1_bold.nii.gz
OHSU,OHSU,0050152,rest,2,bold,"[64, 64, 36]","[3.75, 3.75, 3.8]",2.5,82.0,205.0,OHSU/sub-0050152/func/sub-0050152_task-rest_run-2_bold.nii.gz
OHSU,OHSU,0050152,rest,3,bold,"[64, 64, 36]","[3.75, 3.75, 3.8]",2.5,82.0,205.0,OHSU/sub-0050152/func/sub-0050152_task-rest_run-3_bold.nii.gz
OHSU,OHSU,0050153,,,T1w,"[160, 239, 200]","[1.1, 1.0, 1.0]",,,,OHSU/sub-0050153/anat/sub-0050153_T1w.nii.gz
OHSU,OHSU,0050153,rest,1,bold,"[64, 64, 36]","[3.75, 3.75, 3.8]",2.5,82.0,205.0,OHSU/sub-0050153/func/sub-0050153_task-rest_run-1_bold.nii.gz
OHSU,OHSU,0050153,rest,2,bold,"[64, 64, 36]","[3.75, 3.75, 3.8]",2.5,82.0,205.0,OHSU/sub-0050153/func/sub-0050153_task-rest_run-2_bold.nii.gz
OHSU,OHSU,0050153,rest,3,bold,"[64, 64, 36]","[3.75, 3.75, 3.8]",2.5,82.0,205.0,OHSU/sub-0050153/func/sub-0050153_task-rest_run-3_bold.nii.gz
OHSU,OHSU,0050155,,,T1w,"[160, 239, 189]","[1.1, 1.0, 1.0]",,,,OHSU/sub-0050155/anat/sub-0050155_T1w.nii.gz
OHSU,OHSU,0050155,rest,1,bold,"[64, 64, 36]","[3.75, 3.75, 3.8]",2.5,82.0,205.0,OHSU/sub-0050155/func/sub-0050155_task-rest_run-1_bold.nii.gz
OHSU,OHSU,0050155,rest,2,bold,"[64, 64, 36]","[3.75, 3.75, 3.8]",2.5,82.0,205.0,OHSU/sub-0050155/func/sub-0050155_task-rest_run-2_bold.nii.gz
